"Category","Card Member","Account Number","Sub-Category","Date","Month Billed","Transaction","Charges $","Credits $"
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","01/08/07","February","INDIGO NETWORK GMBH/SIPGATE,DUESSELDORF",26.61,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","01/11/07","February","VONAGE AMERICA      866-243-4357      NJ",41.73,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","01/16/07","February","I DRIVE SAFELY 0025 SOLANA BEACH        CA",14.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","01/23/07","February","AMAZON.COM PAYMENTS AMZN.COM/BILL     WA",86.68,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","01/24/07","February","VONAGE AMERICA      866-243-4357      NJ",19.34,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","02/01/07","February","IBACKUP.COM PROSOFTN8185945972          CA",9.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","02/11/07","March","VONAGE AMERICA      866-243-4357      NJ",24.86,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","02/24/07","March","VONAGE AMERICA      866-243-4357      NJ",18.42,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","03/01/07","March","IBACKUP.COM PROSOFTN8185945972          CA",9.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","03/12/07","April","VONAGE AMERICA      866-243-4357      NJ",24.74,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","03/14/07","April","INDIGO NETWORK GMBH/SIPGATE,DUESSELDORF",27.0,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","03/24/07","April","VONAGE AMERICA      866-243-4357      NJ",18.18,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","04/01/07","April","IBACKUP.COM PROSOFTN8185945972          CA",9.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","04/05/07","April","INTERNET-USAGE.COM  979-7753405         TX",7.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","04/12/07","May","VONAGE AMERICA      866-243-4357      NJ",20.08,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","04/23/07","May","INDIGO NETWORK GMBH/SIPGATE,DUESSELDORF",27.72,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","04/24/07","May","VONAGE AMERICA      866-243-4357      NJ",31.49,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","05/01/07","May","AMZN PMT SERVICES   800-201-7575      WA",0.21,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","05/01/07","May","IBACKUP.COM PROSOFTN8185945972          CA",9.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","05/04/07","May","INDIGO NETWORK GMBH/SIPGATE,DUESSELDORF",27.79,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","05/12/07","June","VONAGE AMERICA      866-243-4357      NJ",30.58,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","05/22/07","June","ETRAILER.COM 00000  WENTZVILLE          MO",357.94,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","05/24/07","June","VONAGE AMERICA      866-243-4357      NJ",17.98,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","06/01/07","June","AMZN PMT SERVICES   800-201-7575      WA",0.1,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","06/01/07","June","IBACKUP.COM PROSOFTN8185945972          CA",9.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","06/07/07","June","BroadVoice          978-418-7300      MA",49.4,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","06/12/07","July","VONAGE AMERICA      866-243-4357      NJ",22.29,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","06/13/07","July","BroadVoice          978-418-7300      MA",,49.4
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","06/22/07","July","CREDIT REPORT 800493SAN LUIS OBI        CA",7.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","06/25/07","July","VONAGE AMERICA      866-243-4357      NJ",22.38,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","07/01/07","July","AMZN PMT SERVICES   800-201-7575      WA",0.1,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","07/01/07","July","IBACKUP.COM PROSOFTN8185945972          CA",9.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","07/12/07","August","VONAGE AMERICA      866-243-4357      NJ",19.96,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","07/20/07","August","HP DIRECT SMB       888-215-8871",535.8,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","07/24/07","August","VONAGE AMERICA      866-243-4357      NJ",17.98,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","08/01/07","August","AMZN PMT SERVICES   800-201-7575      WA",0.1,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","08/01/07","August","IBACKUP.COM PROSOFTN8185945972          CA",9.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","08/04/07","August","AMAZON.COM PAYMENTS AMZN.COM/BILL     WA",431.71,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","08/12/07","September","INDIGO NETWORK GMBH/SIPGATE,DUESSELDORF",27.9,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","08/12/07","September","VONAGE AMERICA      866-243-4357      NJ",18.41,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","08/13/07","September","BIBIT INTERNET PAYMENTS",223.11,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","08/24/07","September","VONAGE AMERICA      866-243-4357      NJ",20.72,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","09/01/07","September","IBACKUP.COM PROSOFTN8185945972          CA",9.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","09/01/07","September","MNESVC INC          SEATTLE             WA",0.1,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","09/12/07","October","VONAGE HOLDINGS CORPHOLMDEL             NJ",18.08,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","09/24/07","October","VONAGE HOLDINGS CORPHOLMDEL             NJ",21.76,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","09/26/07","October","Pacific Battery Syst760-724-2900        CA",119.0,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","10/01/07","October","AMZN PMTS           866-216-1072        WA",0.1,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","10/01/07","October","IBACKUP.COM PROSOFTN8185945972          CA",9.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","10/12/07","November","BIBIT INTERNET PAYMENTS",86.93,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","10/12/07","November","VONAGE AMERICA      866-243-4357        NJ",18.1,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","10/24/07","November","VONAGE AMERICA      866-243-4357        NJ",35.33,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","11/01/07","November","AMZN PMTS           866-216-1072        WA",0.09,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","11/01/07","November","IBACKUP.COM PROSOFTN8185945972          CA",9.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","11/05/07","November","INDIGO NETWORK GMBH/SIPGATE,DUESSELDORF",29.57,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","11/11/07","December","VONAGE AMERICA      866-243-4357        NJ",18.24,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","11/16/07","December","LCDTVS.COM          800-507-5315        NJ",822.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","11/24/07","December","VONAGE AMERICA      866-243-4357        NJ",18.8,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","12/01/07","December","AMZN PMTS           866-216-1072        WA",0.1,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","12/01/07","December","IBACKUP.COM PROSOFTN8185945972          CA",9.95,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","12/09/07","January","WWW.NEWEGG.COM      800-390-1119        CA",137.02,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","12/12/07","January","VONAGE AMERICA      866-243-4357        NJ",18.24,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","12/17/07","January","AMZ*PRIME CLUB      866-557-2820        NV",79.0,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Mail Order","12/24/07","January","VONAGE AMERICA      866-243-4357        NJ",18.32,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","01/04/07","January","DRIVE SOLUTIONS, INCCHATSWORTH          CA",73.0,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","01/05/07","January","AMAZON.COM          AMZN.COM/BILL     WA",41.24,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","01/16/07","February","AMAZON.COM          AMZN.COM/BILL     WA",59.99,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","01/17/07","February","BEST BUY MHT   0128 RENO              NV",6.43,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","04/14/07","May","RAINBOW PRINTING 180INCLINE VILLAGE     NV",8.58,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","04/16/07","May","RAINBOW PRINTING 180INCLINE VILLAGE     NV",7.39,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","04/27/07","May","IPPHONE-WAREHOUSE.COWAUKESHA            WI",236.4,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","04/28/07","May","COMPUSA#0172        RENO              NV",42.94,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","05/21/07","June","AMAZON.COM          AMZN.COM/BILL     WA",26.39,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","06/02/07","June","FNAC NICE, NICE",13.74,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","06/04/07","June","FNAC NICE, NICE",122.57,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","06/19/07","July","TELEPHONY DEPOT 0500PHILADELPHIA        PA",77.97,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","08/07/07","August","AMAZON.COM          AMZN.COM/BILL     WA",58.89,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","08/22/07","September","SOUVENIR WORLD (AIRPORT) P/L MASCOT NSW",16.74,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","11/05/07","November","TELEPHONY DEPOT 0500PHILADELPHIA        PA",283.32,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","11/07/07","November","BARNES & NOBLE 2234 NEW YORK            NY",48.71,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","11/12/07","December","TECH 4 LESS 80000017COLORADO SPRING     CO",61.42,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","11/16/07","December","AMAZON.COM          AMZN.COM/BILL       WA",147.44,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","11/23/07","December","AMAZON.COM          AMZN.COM/BILL       WA",30.42,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","12/05/07","December","AMAZON.COM          AMZN.COM/BILL       WA",,25.4
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","12/05/07","December","AMAZON.COM          AMZN.COM/BILL       WA",16.48,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","12/12/07","January","AMAZON.COM          AMZN.COM/BILL       WA",29.67,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","12/18/07","January","RAINBOW PRINTING 180INCLINE VILLAGE     NV",16.63,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","12/20/07","January","AMAZON.COM          AMZN.COM/BILL       WA",20.98,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","12/21/07","January","AMAZON.COM          AMZN.COM/BILL       WA",39.98,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Retail","12/26/07","January","VILLAGE ACE HARDWAREINCLINE VILLAG      NV",26.26,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Super Markets","04/01/07","April","BOUDIN BAKERY CAFE SSAN FRANCISCO       CA",8.24,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Super Markets","04/02/07","April","WHOLEFDS CIR 10160 SNEW YORK            NY",5.07,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Super Markets","04/03/07","April","PRANZO              NEW YORK          NY",8.09,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Super Markets","04/04/07","April","PRANZO              NEW YORK          NY",4.34,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Super Markets","05/19/07","June","GUAVA & JAVA        SAN FRANCISCO     CA",22.69,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Super Markets","11/05/07","November","WHOLEFDS CIR 10160 SNEW YORK            NY",13.49,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Super Markets","11/06/07","November","WHOLEFDS CIR 10160 SNEW YORK            NY",22.61,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Super Markets","11/07/07","November","WHOLEFDS CIR 10160 SNEW YORK            NY",14.94,
"Merchandise","JAN KOWALSKI","XXXX-XXXXXX-99999","Super Markets","11/08/07","December","WHOLEFDS CIR 10160 SNEW YORK            NY",16.17,





